"Fundamental + Harmonic distortion components"					
"Woofer"		"Tweeter"		"Port"	
"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"
9,025.27	80.4168	9,505.37	110.121	9,025.27	53.768
9,025.63	80.4173	9,505.74	110.121	9,025.63	53.7538
9,026	80.418	9,506.1	110.122	9,026	53.7408
9,026.37	80.4188	9,506.47	110.122	9,026.37	53.7288
9,026.73	80.4197	9,506.84	110.122	9,026.73	53.7178
9,027.1	80.4206	9,507.2	110.123	9,027.1	53.7076
9,027.47	80.4217	9,507.57	110.123	9,027.47	53.6981
9,027.83	80.4229	9,507.93	110.123	9,027.83	53.6943
9,028.2	80.4241	9,508.3	110.124	9,028.2	53.6858
9,028.56	80.4253	9,508.67	110.124	9,028.56	53.6777
9,028.93	80.4266	9,509.03	110.125	9,028.93	53.6699
9,029.3	80.428	9,509.4	110.125	9,029.3	53.6625
9,029.66	80.4294	9,509.77	110.125	9,029.66	53.6553
9,030.03	80.4308	9,510.13	110.126	9,030.03	53.6483
9,030.4	80.4323	9,510.5	110.126	9,030.4	53.6415
9,030.76	80.4338	9,510.86	110.127	9,030.76	53.6347
9,031.13	80.4353	9,511.23	110.127	9,031.13	53.6279
9,031.49	80.4369	9,511.6	110.127	9,031.49	53.621
9,031.86	80.4384	9,511.96	110.128	9,031.86	53.614
9,032.23	80.4399	9,512.33	110.128	9,032.23	53.6068
9,032.59	80.4414	9,512.7	110.128	9,032.59	53.5993
9,032.96	80.4429	9,513.06	110.129	9,032.96	53.5914
9,033.33	80.4444	9,513.43	110.129	9,033.33	53.5832
9,033.69	80.4459	9,513.79	110.13	9,033.69	53.5745
9,034.06	80.4473	9,514.16	110.13	9,034.06	53.5654
9,034.42	80.4487	9,514.53	110.13	9,034.42	53.5559
9,034.79	80.45	9,514.89	110.131	9,034.79	53.5459
9,035.16	80.4513	9,515.26	110.131	9,035.16	53.5356
9,035.52	80.4525	9,515.62	110.132	9,035.52	53.5249
9,035.89	80.4537	9,515.99	110.132	9,035.89	53.514
9,036.25	80.4549	9,516.36	110.132	9,036.25	53.5028
9,036.62	80.4559	9,516.72	110.133	9,036.62	53.4916
9,036.99	80.457	9,517.09	110.133	9,036.99	53.4803
9,037.35	80.458	9,517.46	110.134	9,037.35	53.4691
9,037.72	80.4589	9,517.82	110.134	9,037.72	53.4579
9,038.09	80.4598	9,518.19	110.134	9,038.09	53.4468
9,038.45	80.4607	9,518.55	110.135	9,038.45	53.4359
9,038.82	80.4615	9,518.92	110.135	9,038.82	53.4251
9,039.18	80.4623	9,519.29	110.135	9,039.18	53.4145
9,039.55	80.463	9,519.65	110.136	9,039.55	53.404
9,039.92	80.4637	9,520.02	110.136	9,039.92	53.3937
9,040.28	80.4652	9,520.39	110.137	9,040.28	53.3836
9,040.65	80.4659	9,520.75	110.137	9,040.65	53.374
9,041.02	80.4665	9,521.12	110.137	9,041.02	53.3644
9,041.38	80.4671	9,521.48	110.138	9,041.38	53.3549
9,041.75	80.4678	9,521.85	110.138	9,041.75	53.3456
9,042.11	80.4684	9,522.22	110.139	9,042.11	53.3363
9,042.48	80.469	9,522.58	110.139	9,042.48	53.3271
9,042.85	80.4696	9,522.95	110.14	9,042.85	53.3181
9,043.21	80.4703	9,523.32	110.14	9,043.21	53.3091
9,043.58	80.4709	9,523.68	110.14	9,043.58	53.3002
9,043.95	80.4716	9,524.05	110.141	9,043.95	53.2914
9,044.31	80.4723	9,524.41	110.141	9,044.31	53.2826
9,044.68	80.473	9,524.78	110.141	9,044.68	53.274
9,045.04	80.4738	9,525.15	110.142	9,045.04	53.2654
9,045.41	80.4746	9,525.51	110.142	9,045.41	53.2569
9,045.78	80.4755	9,525.88	110.142	9,045.78	53.2484
9,046.14	80.4764	9,526.25	110.143	9,046.14	53.24
9,046.51	80.4774	9,526.61	110.143	9,046.51	53.2317
9,046.88	80.4784	9,526.98	110.143	9,046.88	53.2235
9,047.24	80.4795	9,527.34	110.144	9,047.24	53.2153
9,047.61	80.4807	9,527.71	110.144	9,047.61	53.2072
9,047.97	80.4819	9,528.08	110.145	9,047.97	53.1992
9,048.34	80.4832	9,528.44	110.145	9,048.34	53.1913
9,048.71	80.4846	9,528.81	110.145	9,048.71	53.1834
9,049.07	80.4859	9,529.17	110.146	9,049.07	53.1845
9,049.44	80.4874	9,529.54	110.146	9,049.44	53.1765
9,049.8	80.489	9,529.91	110.146	9,049.8	53.1686
9,050.17	80.4906	9,530.27	110.147	9,050.17	53.1607
9,050.54	80.4923	9,530.64	110.147	9,050.54	53.1529
9,050.9	80.4942	9,531.01	110.147	9,050.9	53.1452
9,051.27	80.4961	9,531.37	110.148	9,051.27	53.1375
9,051.64	80.4981	9,531.74	110.148	9,051.64	53.1298
9,052	80.5002	9,532.1	110.148	9,052	53.1222
9,052.37	80.5024	9,532.47	110.149	9,052.37	53.1147
9,052.73	80.5047	9,532.84	110.149	9,052.73	53.1072
9,053.1	80.5071	9,533.2	110.149	9,053.1	53.0997
9,053.47	80.5096	9,533.57	110.15	9,053.47	53.0921
9,053.83	80.5121	9,533.94	110.15	9,053.83	53.0846
9,054.2	80.5148	9,534.3	110.15	9,054.2	53.0769
9,054.57	80.5176	9,534.67	110.151	9,054.57	53.0691
9,054.93	80.5205	9,535.03	110.151	9,054.93	53.0612
9,055.3	80.5234	9,535.4	110.151	9,055.3	53.053
9,055.66	80.5265	9,535.77	110.152	9,055.66	53.0444
9,056.03	80.5296	9,536.13	110.152	9,056.03	53.0355
9,056.4	80.5329	9,536.5	110.152	9,056.4	53.026
9,056.76	80.5362	9,536.87	110.153	9,056.76	53.0159
9,057.13	80.5396	9,537.23	110.153	9,057.13	53.0051
9,057.5	80.543	9,537.6	110.153	9,057.5	52.9934
9,057.86	80.5466	9,537.96	110.154	9,057.86	52.9808
9,058.23	80.5501	9,538.33	110.154	9,058.23	52.967
9,058.59	80.5538	9,538.7	110.154	9,058.59	52.952
9,058.96	80.5574	9,539.06	110.155	9,058.96	52.9357
9,059.33	80.5612	9,539.43	110.155	9,059.33	52.9179
9,059.69	80.5649	9,539.79	110.155	9,059.69	52.8986
9,060.06	80.5687	9,540.16	110.155	9,060.06	52.878
9,060.42	80.5724	9,540.53	110.156	9,060.42	52.8565
9,060.79	80.5762	9,540.89	110.156	9,060.79	52.8347
9,061.16	80.5814	9,541.26	110.156	9,061.16	52.7956
9,061.52	80.5851	9,541.63	110.157	9,061.52	52.7769
9,061.89	80.5887	9,541.99	110.157	9,061.89	52.7595
9,062.26	80.5923	9,542.36	110.157	9,062.26	52.7435
9,062.62	80.5959	9,542.72	110.158	9,062.62	52.7288
9,062.99	80.5994	9,543.09	110.158	9,062.99	52.7152
9,063.35	80.6028	9,543.46	110.158	9,063.35	52.7027
9,063.72	80.6062	9,543.82	110.159	9,063.72	52.6912
9,064.09	80.6095	9,544.19	110.159	9,064.09	52.6807
9,064.45	80.6127	9,544.56	110.159	9,064.45	52.671
9,064.82	80.6158	9,544.92	110.16	9,064.82	52.6622
9,065.19	80.6188	9,545.29	110.16	9,065.19	52.6542
9,065.55	80.6217	9,545.65	110.16	9,065.55	52.6469
9,065.92	80.6246	9,546.02	110.161	9,065.92	52.6403
9,066.28	80.6273	9,546.39	110.161	9,066.28	52.6345
9,066.65	80.6299	9,546.75	110.161	9,066.65	52.6293
9,067.02	80.6324	9,547.12	110.162	9,067.02	52.6248
9,067.38	80.6348	9,547.49	110.162	9,067.38	52.6209
9,067.75	80.6371	9,547.85	110.162	9,067.75	52.6177
9,068.12	80.6394	9,548.22	110.162	9,068.12	52.6151
9,068.48	80.6415	9,548.58	110.163	9,068.48	52.6131
9,068.85	80.6436	9,548.95	110.163	9,068.85	52.6117
9,069.21	80.6456	9,549.32	110.163	9,069.21	52.611
9,069.58	80.6475	9,549.68	110.164	9,069.58	52.611
9,069.95	80.6493	9,550.05	110.164	9,069.95	52.6116
9,070.31	80.6511	9,550.42	110.164	9,070.31	52.613
9,070.68	80.6515	9,550.78	110.165	9,070.68	52.6141
9,071.04	80.6533	9,551.15	110.165	9,071.04	52.6164
9,071.41	80.6549	9,551.51	110.165	9,071.41	52.6194
9,071.78	80.6566	9,551.88	110.165	9,071.78	52.6232
9,072.14	80.6581	9,552.25	110.166	9,072.14	52.6279
9,072.51	80.6597	9,552.61	110.166	9,072.51	52.6335
9,072.88	80.6612	9,552.98	110.166	9,072.88	52.6401
9,073.24	80.6626	9,553.34	110.167	9,073.24	52.6478
9,073.61	80.664	9,553.71	110.167	9,073.61	52.6567
9,073.97	80.6654	9,554.08	110.167	9,073.97	52.6669
9,074.34	80.6667	9,554.44	110.167	9,074.34	52.6783
9,074.71	80.668	9,554.81	110.168	9,074.71	52.6911
9,075.07	80.6693	9,555.18	110.168	9,075.07	52.705
9,075.44	80.6705	9,555.54	110.168	9,075.44	52.7194
9,075.81	80.6717	9,555.91	110.169	9,075.81	52.7338
9,076.17	80.6728	9,556.27	110.169	9,076.17	52.7473
9,076.54	80.6739	9,556.64	110.169	9,076.54	52.7596
9,076.9	80.6749	9,557.01	110.17	9,076.9	52.7705
9,077.27	80.6759	9,557.37	110.17	9,077.27	52.78
9,077.64	80.6769	9,557.74	110.17	9,077.64	52.788
9,078	80.6778	9,558.11	110.17	9,078	52.7948
9,078.37	80.6786	9,558.47	110.171	9,078.37	52.8004
9,078.74	80.6794	9,558.84	110.171	9,078.74	52.8048
9,079.1	80.6801	9,559.2	110.171	9,079.1	52.8083
9,079.47	80.6808	9,559.57	110.172	9,079.47	52.8108
9,079.83	80.6814	9,559.94	110.172	9,079.83	52.8124
9,080.2	80.682	9,560.3	110.172	9,080.2	52.8132
9,080.57	80.6825	9,560.67	110.172	9,080.57	52.8132
9,080.93	80.683	9,561.04	110.173	9,080.93	52.8125
9,081.3	80.6834	9,561.4	110.173	9,081.3	52.8111
9,081.67	80.6838	9,561.77	110.173	9,081.67	52.8091
9,082.03	80.6842	9,562.13	110.174	9,082.03	52.8064
9,082.4	80.6846	9,562.5	110.174	9,082.4	52.8028
9,082.76	80.6849	9,562.87	110.174	9,082.76	52.7987
9,083.13	80.6852	9,563.23	110.175	9,083.13	52.794
9,083.5	80.6855	9,563.6	110.175	9,083.5	52.7887
9,083.86	80.6858	9,563.96	110.175	9,083.86	52.7828
9,084.23	80.6861	9,564.33	110.176	9,084.23	52.7764
9,084.59	80.6864	9,564.7	110.176	9,084.59	52.7693
9,084.96	80.6868	9,565.06	110.176	9,084.96	52.7617
9,085.33	80.6871	9,565.43	110.177	9,085.33	52.7535
9,085.69	80.6875	9,565.8	110.177	9,085.69	52.7447
9,086.06	80.688	9,566.16	110.177	9,086.06	52.7352
9,086.43	80.6885	9,566.53	110.178	9,086.43	52.7252
9,086.79	80.689	9,566.89	110.178	9,086.79	52.7145
9,087.16	80.6896	9,567.26	110.178	9,087.16	52.7031
9,087.52	80.6903	9,567.63	110.179	9,087.52	52.6912
9,087.89	80.691	9,567.99	110.179	9,087.89	52.6786
9,088.26	80.6918	9,568.36	110.179	9,088.26	52.6656
9,088.62	80.6927	9,568.73	110.18	9,088.62	52.6522
9,088.99	80.6937	9,569.09	110.18	9,088.99	52.6385
9,089.36	80.6947	9,569.46	110.18	9,089.36	52.6249
9,089.72	80.6958	9,569.82	110.181	9,089.72	52.6114
9,090.09	80.697	9,570.19	110.181	9,090.09	52.5984
9,090.45	80.6983	9,570.56	110.181	9,090.45	52.586
9,090.82	80.6996	9,570.92	110.182	9,090.82	52.5743
9,091.19	80.701	9,571.29	110.182	9,091.19	52.5634
9,091.55	80.7026	9,571.66	110.182	9,091.55	52.5534
9,091.92	80.7028	9,572.02	110.182	9,091.92	52.5489
9,092.29	80.7044	9,572.39	110.183	9,092.29	52.5405
9,092.65	80.706	9,572.75	110.183	9,092.65	52.5329
9,093.02	80.7078	9,573.12	110.183	9,093.02	52.5261
9,093.38	80.7096	9,573.49	110.184	9,093.38	52.5199
9,093.75	80.7115	9,573.85	110.184	9,093.75	52.5145
9,094.12	80.7135	9,574.22	110.184	9,094.12	52.5097
9,094.48	80.7155	9,574.58	110.185	9,094.48	52.5055
9,094.85	80.7176	9,574.95	110.185	9,094.85	52.5017
9,095.21	80.7197	9,575.32	110.185	9,095.21	52.4984
9,095.58	80.7219	9,575.68	110.186	9,095.58	52.4955
9,095.95	80.7241	9,576.05	110.186	9,095.95	52.493
9,096.31	80.7264	9,576.42	110.186	9,096.31	52.4907
9,096.68	80.7287	9,576.78	110.187	9,096.68	52.4886
9,097.05	80.731	9,577.15	110.187	9,097.05	52.4867
9,097.41	80.7333	9,577.51	110.187	9,097.41	52.4849
9,097.78	80.7357	9,577.88	110.187	9,097.78	52.4831
9,098.14	80.738	9,578.25	110.188	9,098.14	52.4813
9,098.51	80.7404	9,578.61	110.188	9,098.51	52.4795
9,098.88	80.7428	9,578.98	110.188	9,098.88	52.4776
9,099.24	80.7452	9,579.35	110.189	9,099.24	52.4756
9,099.61	80.7475	9,579.71	110.189	9,099.61	52.4734
9,099.98	80.7499	9,580.08	110.189	9,099.98	52.4711
9,100.34	80.7522	9,580.44	110.19	9,100.34	52.4685
9,100.71	80.7545	9,580.81	110.19	9,100.71	52.4658
9,101.07	80.7568	9,581.18	110.19	9,101.07	52.4628
9,101.44	80.759	9,581.54	110.191	9,101.44	52.4595
9,101.81	80.7613	9,581.91	110.191	9,101.81	52.456
9,102.17	80.7634	9,582.28	110.191	9,102.17	52.4523
9,102.54	80.7656	9,582.64	110.192	9,102.54	52.4483
9,102.91	80.7677	9,583.01	110.192	9,102.91	52.4441
9,103.27	80.7702	9,583.37	110.192	9,103.27	52.442
9,103.64	80.7722	9,583.74	110.193	9,103.64	52.4372
9,104	80.7741	9,584.11	110.193	9,104	52.4324
9,104.37	80.7759	9,584.47	110.193	9,104.37	52.4274
9,104.74	80.7777	9,584.84	110.194	9,104.74	52.4223
9,105.1	80.7795	9,585.21	110.194	9,105.1	52.4171
9,105.47	80.7812	9,585.57	110.194	9,105.47	52.4119
9,105.83	80.7828	9,585.94	110.195	9,105.83	52.4067
9,106.2	80.7843	9,586.3	110.195	9,106.2	52.4015
9,106.57	80.7858	9,586.67	110.195	9,106.57	52.3964
9,106.93	80.7873	9,587.04	110.196	9,106.93	52.3914
9,107.3	80.7887	9,587.4	110.196	9,107.3	52.3866
9,107.67	80.79	9,587.77	110.196	9,107.67	52.3819
9,108.03	80.7913	9,588.13	110.196	9,108.03	52.3774
9,108.4	80.7925	9,588.5	110.197	9,108.4	52.3732
9,108.76	80.7937	9,588.87	110.197	9,108.76	52.3691
9,109.13	80.7948	9,589.23	110.197	9,109.13	52.3653
9,109.5	80.7959	9,589.6	110.198	9,109.5	52.3617
9,109.86	80.7969	9,589.97	110.198	9,109.86	52.3584
9,110.23	80.7979	9,590.33	110.198	9,110.23	52.3554
9,110.6	80.7989	9,590.7	110.199	9,110.6	52.3526
9,110.96	80.7998	9,591.06	110.199	9,110.96	52.3501
9,111.33	80.8008	9,591.43	110.199	9,111.33	52.3479
9,111.69	80.8017	9,591.8	110.199	9,111.69	52.3459
9,112.06	80.8026	9,592.16	110.2	9,112.06	52.3442
9,112.43	80.8035	9,592.53	110.2	9,112.43	52.3428
9,112.79	80.8044	9,592.9	110.2	9,112.79	52.3416
9,113.16	80.804	9,593.26	110.201	9,113.16	52.3476
9,113.53	80.8048	9,593.63	110.201	9,113.53	52.3468
9,113.89	80.8057	9,593.99	110.201	9,113.89	52.3462
9,114.26	80.8067	9,594.36	110.201	9,114.26	52.3459
9,114.62	80.8076	9,594.73	110.202	9,114.62	52.3458
9,114.99	80.8086	9,595.09	110.202	9,114.99	52.3459
9,115.36	80.8096	9,595.46	110.202	9,115.36	52.3463
9,115.72	80.8106	9,595.83	110.203	9,115.72	52.3468
9,116.09	80.8117	9,596.19	110.203	9,116.09	52.3476
9,116.46	80.8128	9,596.56	110.203	9,116.46	52.3485
9,116.82	80.814	9,596.92	110.203	9,116.82	52.3497
9,117.19	80.8153	9,597.29	110.204	9,117.19	52.351
9,117.55	80.8166	9,597.66	110.204	9,117.55	52.3525
9,117.92	80.818	9,598.02	110.204	9,117.92	52.3543
9,118.29	80.8194	9,598.39	110.205	9,118.29	52.3562
9,118.65	80.8209	9,598.75	110.205	9,118.65	52.3583
9,119.02	80.8225	9,599.12	110.205	9,119.02	52.3606
9,119.38	80.8242	9,599.49	110.205	9,119.38	52.3632
9,119.75	80.826	9,599.85	110.206	9,119.75	52.3659
9,120.12	80.8278	9,600.22	110.206	9,120.12	52.3689
9,120.48	80.8297	9,600.59	110.206	9,120.48	52.3721
9,120.85	80.8317	9,600.95	110.207	9,120.85	52.3756
9,121.22	80.8338	9,601.32	110.207	9,121.22	52.3793
9,121.58	80.8359	9,601.68	110.207	9,121.58	52.3832
9,121.95	80.8382	9,602.05	110.208	9,121.95	52.3875
9,122.31	80.8405	9,602.42	110.208	9,122.31	52.3921
9,122.68	80.8429	9,602.78	110.208	9,122.68	52.3969
9,123.05	80.8453	9,603.15	110.208	9,123.05	52.4021
9,123.41	80.8478	9,603.52	110.208	9,123.41	52.4077
9,123.78	80.8504	9,603.88	110.209	9,123.78	52.4136
9,124.15	80.853	9,604.25	110.209	9,124.15	52.4251
9,124.51	80.8557	9,604.61	110.209	9,124.51	52.4316
9,124.88	80.8585	9,604.98	110.21	9,124.88	52.4385
9,125.24	80.8613	9,605.35	110.21	9,125.24	52.4458
9,125.61	80.8642	9,605.71	110.21	9,125.61	52.4535
9,125.98	80.8671	9,606.08	110.211	9,125.98	52.4616
9,126.34	80.8701	9,606.45	110.211	9,126.34	52.4701
9,126.71	80.8731	9,606.81	110.211	9,126.71	52.4789
9,127.08	80.8762	9,607.18	110.211	9,127.08	52.4879
9,127.44	80.8793	9,607.54	110.212	9,127.44	52.4972
9,127.81	80.8824	9,607.91	110.212	9,127.81	52.5067
9,128.17	80.8855	9,608.28	110.212	9,128.17	52.5163
9,128.54	80.8887	9,608.64	110.213	9,128.54	52.5258
9,128.91	80.8919	9,609.01	110.213	9,128.91	52.5354
9,129.27	80.8951	9,609.38	110.213	9,129.27	52.5449
9,129.64	80.8984	9,609.74	110.213	9,129.64	52.5542
9,130	80.9017	9,610.11	110.214	9,130	52.5635
9,130.37	80.905	9,610.47	110.214	9,130.37	52.5726
9,130.74	80.9083	9,610.84	110.214	9,130.74	52.5815
9,131.1	80.9116	9,611.21	110.215	9,131.1	52.5904
9,131.47	80.9149	9,611.57	110.215	9,131.47	52.5992
9,131.84	80.9183	9,611.94	110.215	9,131.84	52.608
9,132.2	80.9216	9,612.3	110.215	9,132.2	52.6168
9,132.57	80.925	9,612.67	110.216	9,132.57	52.6257
9,132.93	80.9284	9,613.04	110.216	9,132.93	52.6346
9,133.3	80.9318	9,613.4	110.216	9,133.3	52.6438
9,133.67	80.9352	9,613.77	110.217	9,133.67	52.6531
9,134.03	80.9387	9,614.14	110.217	9,134.03	52.6628
9,134.4	80.9389	9,614.5	110.217	9,134.4	52.6638
9,134.77	80.9423	9,614.87	110.218	9,134.77	52.6737
9,135.13	80.9458	9,615.23	110.218	9,135.13	52.6838
9,135.5	80.9492	9,615.6	110.218	9,135.5	52.6942
9,135.86	80.9527	9,615.97	110.218	9,135.86	52.7048
9,136.23	80.9562	9,616.33	110.219	9,136.23	52.7155
9,136.6	80.9597	9,616.7	110.219	9,136.6	52.7262
9,136.96	80.9632	9,617.07	110.219	9,136.96	52.7368
9,137.33	80.9667	9,617.43	110.22	9,137.33	52.7471
9,137.7	80.9702	9,617.8	110.22	9,137.7	52.757
9,138.06	80.9737	9,618.16	110.22	9,138.06	52.7664
9,138.43	80.9772	9,618.53	110.221	9,138.43	52.7753
9,138.79	80.9807	9,618.9	110.221	9,138.79	52.7836
9,139.16	80.9841	9,619.26	110.221	9,139.16	52.7912
9,139.53	80.9876	9,619.63	110.222	9,139.53	52.7984
9,139.89	80.991	9,620	110.222	9,139.89	52.8049
9,140.26	80.9943	9,620.36	110.222	9,140.26	52.8109
9,140.62	80.9977	9,620.73	110.222	9,140.62	52.8164
9,140.99	81.0009	9,621.09	110.223	9,140.99	52.8214
9,141.36	81.0042	9,621.46	110.223	9,141.36	52.8261
9,141.72	81.0073	9,621.83	110.223	9,141.72	52.8303
9,142.09	81.0104	9,622.19	110.224	9,142.09	52.8342
9,142.46	81.0133	9,622.56	110.224	9,142.46	52.8378
9,142.82	81.0162	9,622.92	110.224	9,142.82	52.8412
9,143.19	81.019	9,623.29	110.224	9,143.19	52.8443
9,143.55	81.0216	9,623.66	110.225	9,143.55	52.8473
9,143.92	81.0242	9,624.02	110.225	9,143.92	52.8501
9,144.29	81.0266	9,624.39	110.225	9,144.29	52.8527
9,144.65	81.0289	9,624.76	110.225	9,144.65	52.8553
9,145.02	81.0304	9,625.12	110.226	9,145.02	52.8611
9,145.39	81.0323	9,625.49	110.226	9,145.39	52.8635
9,145.75	81.0341	9,625.85	110.226	9,145.75	52.8659
9,146.12	81.0357	9,626.22	110.227	9,146.12	52.8683
9,146.48	81.0372	9,626.59	110.227	9,146.48	52.8706
9,146.85	81.0385	9,626.95	110.227	9,146.85	52.8729
9,147.22	81.0396	9,627.32	110.227	9,147.22	52.8752
9,147.58	81.0406	9,627.69	110.228	9,147.58	52.8775
9,147.95	81.0415	9,628.05	110.228	9,147.95	52.8797
9,148.32	81.0422	9,628.42	110.228	9,148.32	52.882
9,148.68	81.0427	9,628.78	110.228	9,148.68	52.8842
9,149.05	81.0432	9,629.15	110.229	9,149.05	52.8863
9,149.41	81.0435	9,629.52	110.229	9,149.41	52.8884
9,149.78	81.0436	9,629.88	110.229	9,149.78	52.8904
9,150.15	81.0437	9,630.25	110.23	9,150.15	52.8924
9,150.51	81.0437	9,630.62	110.23	9,150.51	52.8942
9,150.88	81.0435	9,630.98	110.23	9,150.88	52.896
9,151.25	81.0433	9,631.35	110.23	9,151.25	52.8976
9,151.61	81.043	9,631.71	110.231	9,151.61	52.899
9,151.98	81.0427	9,632.08	110.231	9,151.98	52.9003
9,152.34	81.0423	9,632.45	110.231	9,152.34	52.9014
9,152.71	81.0418	9,632.81	110.231	9,152.71	52.9023
9,153.08	81.0413	9,633.18	110.232	9,153.08	52.903
9,153.44	81.0408	9,633.54	110.232	9,153.44	52.9034
9,153.81	81.0402	9,633.91	110.232	9,153.81	52.9036
9,154.17	81.0396	9,634.28	110.232	9,154.17	52.9036
9,154.54	81.0391	9,634.64	110.233	9,154.54	52.9034
9,154.91	81.0385	9,635.01	110.233	9,154.91	52.9029
9,155.27	81.038	9,635.38	110.233	9,155.27	52.9022
9,155.64	81.036	9,635.74	110.233	9,155.64	52.9035
9,156.01	81.0354	9,636.11	110.234	9,156.01	52.9026
9,156.37	81.035	9,636.47	110.234	9,156.37	52.9016
9,156.74	81.0345	9,636.84	110.234	9,156.74	52.9004
9,157.1	81.0341	9,637.21	110.234	9,157.1	52.8991
9,157.47	81.0337	9,637.57	110.235	9,157.47	52.8976
9,157.84	81.0333	9,637.94	110.235	9,157.84	52.896
9,158.2	81.033	9,638.31	110.235	9,158.2	52.8944
9,158.57	81.0328	9,638.67	110.235	9,158.57	52.8926
9,158.94	81.0326	9,639.04	110.236	9,158.94	52.8908
9,159.3	81.0325	9,639.4	110.236	9,159.3	52.8888
9,159.67	81.0324	9,639.77	110.236	9,159.67	52.8868
9,160.03	81.0323	9,640.14	110.236	9,160.03	52.8847
9,160.4	81.0323	9,640.5	110.237	9,160.4	52.8824
9,160.77	81.0324	9,640.87	110.237	9,160.77	52.8801
9,161.13	81.0325	9,641.24	110.237	9,161.13	52.8777
9,161.5	81.0326	9,641.6	110.237	9,161.5	52.8753
9,161.87	81.0328	9,641.97	110.237	9,161.87	52.8727
9,162.23	81.033	9,642.33	110.238	9,162.23	52.87
9,162.6	81.0333	9,642.7	110.238	9,162.6	52.8672
9,162.96	81.0336	9,643.07	110.238	9,162.96	52.8644
9,163.33	81.034	9,643.43	110.238	9,163.33	52.8614
9,163.7	81.0344	9,643.8	110.239	9,163.7	52.8583
9,164.06	81.0348	9,644.17	110.239	9,164.06	52.8552
9,164.43	81.0352	9,644.53	110.239	9,164.43	52.8519
9,164.79	81.0357	9,644.9	110.239	9,164.79	52.8486
9,165.16	81.0363	9,645.26	110.239	9,165.16	52.8451
9,165.53	81.0368	9,645.63	110.24	9,165.53	52.8416
9,165.89	81.0374	9,646	110.24	9,165.89	52.8379
9,166.26	81.0373	9,646.36	110.24	9,166.26	52.8351
9,166.63	81.038	9,646.73	110.24	9,166.63	52.8311
9,166.99	81.0387	9,647.09	110.24	9,166.99	52.827
9,167.36	81.0394	9,647.46	110.241	9,167.36	52.8229
9,167.72	81.0402	9,647.83	110.241	9,167.72	52.8187
9,168.09	81.041	9,648.19	110.241	9,168.09	52.8144
9,168.46	81.0418	9,648.56	110.241	9,168.46	52.8101
9,168.82	81.0426	9,648.93	110.241	9,168.82	52.8058
9,169.19	81.0434	9,649.29	110.242	9,169.19	52.8014
9,169.56	81.0442	9,649.66	110.242	9,169.56	52.797
9,169.92	81.0451	9,650.02	110.242	9,169.92	52.7927
9,170.29	81.046	9,650.39	110.242	9,170.29	52.7884
9,170.65	81.0468	9,650.76	110.242	9,170.65	52.7842
9,171.02	81.0477	9,651.12	110.242	9,171.02	52.78
9,171.39	81.0486	9,651.49	110.243	9,171.39	52.776
9,171.75	81.0494	9,651.86	110.243	9,171.75	52.7721
9,172.12	81.0503	9,652.22	110.243	9,172.12	52.7683
9,172.49	81.0512	9,652.59	110.243	9,172.49	52.7648
9,172.85	81.052	9,652.95	110.243	9,172.85	52.7616
9,173.22	81.0529	9,653.32	110.243	9,173.22	52.7586
9,173.58	81.0537	9,653.69	110.243	9,173.58	52.756
9,173.95	81.0545	9,654.05	110.244	9,173.95	52.7538
9,174.32	81.0553	9,654.42	110.244	9,174.32	52.7521
9,174.68	81.056	9,654.79	110.244	9,174.68	52.7508
9,175.05	81.0567	9,655.15	110.244	9,175.05	52.7501
9,175.42	81.0574	9,655.52	110.244	9,175.42	52.75
9,175.78	81.0581	9,655.88	110.244	9,175.78	52.7504
9,176.15	81.0587	9,656.25	110.244	9,176.15	52.7515
9,176.51	81.0593	9,656.62	110.244	9,176.51	52.7533
9,176.88	81.0598	9,656.98	110.245	9,176.88	52.7557
9,177.25	81.0592	9,657.35	110.245	9,177.25	52.7523
9,177.61	81.0596	9,657.71	110.245	9,177.61	52.7556
9,177.98	81.0601	9,658.08	110.245	9,177.98	52.7594
9,178.34	81.0605	9,658.45	110.245	9,178.34	52.7638
9,178.71	81.0608	9,658.81	110.245	9,178.71	52.7687
9,179.08	81.0612	9,659.18	110.246	9,179.08	52.774
9,179.44	81.0615	9,659.55	110.246	9,179.44	52.7796
9,179.81	81.0617	9,659.91	110.246	9,179.81	52.7855
9,180.18	81.062	9,660.28	110.246	9,180.18	52.7916
9,180.54	81.0621	9,660.64	110.246	9,180.54	52.7977
9,180.91	81.0623	9,661.01	110.246	9,180.91	52.8039
9,181.27	81.0625	9,661.38	110.246	9,181.27	52.8101
9,181.64	81.0626	9,661.74	110.247	9,181.64	52.8162
9,182.01	81.0627	9,662.11	110.247	9,182.01	52.8222
9,182.37	81.0628	9,662.48	110.247	9,182.37	52.828
9,182.74	81.0628	9,662.84	110.247	9,182.74	52.8336
9,183.11	81.0629	9,663.21	110.247	9,183.11	52.8389
9,183.47	81.0629	9,663.57	110.247	9,183.47	52.844
9,183.84	81.0629	9,663.94	110.248	9,183.84	52.8488
9,184.2	81.0629	9,664.31	110.248	9,184.2	52.8534
9,184.57	81.0629	9,664.67	110.248	9,184.57	52.8575
9,184.94	81.0628	9,665.04	110.248	9,184.94	52.8614
